"Asset ID","Parent Object","Device Description","Template ID","Element ID","Element Description","Alarm","Alarm Rationalised","Alarm Text","Alarm Priority","Alarm Cause","Alarm Consequence","Alarm Action","Alarm Type","Escalate Alarm","PLC Tag","DB Address","Starting Address","Base Offset Bytes","Base Offset Bits","WinCC OA System","subsystem","Test Script","Alarm Summary","Alarm Priority Verification","Alarm HMI Changes","Status Change","Event Log Check","Test Result","Tester","Date Time Tested","Test Comment"
DMA-ASD-0009,DMA-FIP-0006,"B2U, DMA-ASD-0009 Under Platform - F1 ",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3677","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0009,DMA-FIP-0006,"B2U, DMA-ASD-0009 Under Platform - F1 ",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3677","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0010,DMA-FIP-0006,"B2U, DMA-ASD-0010 Under Platform - F1 ",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3679","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0010,DMA-FIP-0006,"B2U, DMA-ASD-0010 Under Platform - F1 ",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3679","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0011,DMA-FIP-0006,"B2U, DMA-ASD-0011 Under Platform - F1 ",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3681","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0011,DMA-FIP-0006,"B2U, DMA-ASD-0011 Under Platform - F1 ",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3681","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0012,DMA-FIP-0006,"B2U, DMA-ASD-0012 Under Platform - F1 ",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3683","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0012,DMA-FIP-0006,"B2U, DMA-ASD-0012 Under Platform - F1 ",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3683","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0013,DMA-FIP-0006,"B2U, DMA-ASD-0013 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3768","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0013,DMA-FIP-0006,"B2U, DMA-ASD-0013 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3768","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0014,DMA-FIP-0006,"B2U, DMA-ASD-0014 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3770","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0014,DMA-FIP-0006,"B2U, DMA-ASD-0014 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3770","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0015,DMA-FIP-0006,"B2U, DMA-ASD-0015 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3772","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0015,DMA-FIP-0006,"B2U, DMA-ASD-0015 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3772","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0016,DMA-FIP-0006,"B2U, DMA-ASD-0016 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3774","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0016,DMA-FIP-0006,"B2U, DMA-ASD-0016 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3774","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0017,DMA-FIP-0006,"B2U, DMA-ASD-0017 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3776","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0017,DMA-FIP-0006,"B2U, DMA-ASD-0017 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3776","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0018,DMA-FIP-0006,"B2U, DMA-ASD-0018 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3778","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0018,DMA-FIP-0006,"B2U, DMA-ASD-0018 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3778","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0019,DMA-FIP-0006,"B2U, DMA-ASD-0019 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3780","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0019,DMA-FIP-0006,"B2U, DMA-ASD-0019 Under Platform - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3780","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0020,DMA-FIP-0006,"B2U, DMA-ASD-0020 Under Platform- F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3794","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0020,DMA-FIP-0006,"B2U, DMA-ASD-0020 Under Platform- F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3794","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0021,DMA-FIP-0006,"B2U, DMA-ASD-0021 Under Platform- F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3796","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0021,DMA-FIP-0006,"B2U, DMA-ASD-0021 Under Platform- F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3796","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0022,DMA-FIP-0006,"B2U, DMA-ASD-0022 Under Platform- F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3798","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0022,DMA-FIP-0006,"B2U, DMA-ASD-0022 Under Platform- F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3798","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0023,DMA-FIP-0002,"B1, DMA-ASD-0023 STATION EQUIP 705-1 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2991","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0023,DMA-FIP-0002,"B1, DMA-ASD-0023 STATION EQUIP 705-1 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2991","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0025,DMA-FIP-0003,"B1, DMA-ASD-0025 TVS MCC ROOM 652-1 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3174","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0025,DMA-FIP-0003,"B1, DMA-ASD-0025 TVS MCC ROOM 652-1 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3174","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0026,DMA-FIP-0003,"B1, DMA-ASD-0026 EMG SUPPLY RM 612-1 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3172","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0026,DMA-FIP-0003,"B1, DMA-ASD-0026 EMG SUPPLY RM 612-1 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3172","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0027,DMA-FIP-0003,"B1, DMA-ASD-0027 UPS/BATT RM 640-1 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3180","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0027,DMA-FIP-0003,"B1, DMA-ASD-0027 UPS/BATT RM 640-1 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3180","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0028,DMA-FIP-0005,"B2, DMA-ASD-0028 OHLE SWITCH RM 601-1 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3434","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0028,DMA-FIP-0005,"B2, DMA-ASD-0028 OHLE SWITCH RM 601-1 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3434","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0029,DMA-FIP-0003,"B1, DMA-ASD-0029 UPS / BATT RM 640-2 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3178","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0029,DMA-FIP-0003,"B1, DMA-ASD-0029 UPS / BATT RM 640-2 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3178","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0030,DMA-FIP-0004,"B1, DMA-ASD-0030 TRAC SUB 602-2 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3321","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0030,DMA-FIP-0004,"B1, DMA-ASD-0030 TRAC SUB 602-2 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3321","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0031,DMA-FIP-0004,"B1, DMA-ASD-0031 TRAC SUB 602-1 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3323","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0031,DMA-FIP-0004,"B1, DMA-ASD-0031 TRAC SUB 602-1 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3323","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0032,DMA-FIP-0006,"B2, DMA-ASD-0032 OHLE SWITCH RM 601-2 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3786","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0032,DMA-FIP-0006,"B2, DMA-ASD-0032 OHLE SWITCH RM 601-2 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3786","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0035,DMA-FIP-0001,"B1, DMA-ASD-0035 BOH CORRIDOR 151-2 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2831","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0035,DMA-FIP-0001,"B1, DMA-ASD-0035 BOH CORRIDOR 151-2 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2831","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0100,DMA-FIP-0003,"B1, DMA-ASD-0100 HV SUBSTATION 610-2 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3176","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0100,DMA-FIP-0003,"B1, DMA-ASD-0100 HV SUBSTATION 610-2 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3176","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0101,DMA-FIP-0002,"B1, DMA-ASD-0101 SIGNAL EQUIP 501-1  F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2993","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0101,DMA-FIP-0002,"B1, DMA-ASD-0101 SIGNAL EQUIP 501-1  F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2993","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0102,DMA-FIP-0002,"B1, DMA-ASD-0102 COMMS EQUIP RM 704-1 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2989","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0102,DMA-FIP-0002,"B1, DMA-ASD-0102 COMMS EQUIP RM 704-1 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2989","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0103,DMA-FIP-0002,"B1, DMA-ASD-0103 TEL EQUIP ROOM 706-1 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2995","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0103,DMA-FIP-0002,"B1, DMA-ASD-0103 TEL EQUIP ROOM 706-1 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2995","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0104,DMA-FIP-0004,"B1, DMA-ASD-0104 TRAC SUB 602-3 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3319","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0104,DMA-FIP-0004,"B1, DMA-ASD-0104 TRAC SUB 602-3 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3319","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0105,DMA-FIP-0004,"B1, DMA-ASD-0105 TRANSFORMER 611-1 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3325","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0105,DMA-FIP-0004,"B1, DMA-ASD-0105 TRANSFORMER 611-1 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3325","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0106,DMA-FIP-0004,"B1, DMA-ASD-0106 TRANSFORMER 611-2 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3327","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0106,DMA-FIP-0004,"B1, DMA-ASD-0106 TRANSFORMER 611-2 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3327","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0109,DMA-FIP-0003,"B1, DMA-ASD-0109 HV SUBSTATION 610-1 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3170","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0109,DMA-FIP-0003,"B1, DMA-ASD-0109 HV SUBSTATION 610-1 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3170","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0110,DMA-FIP-0006,"B1, DMA-ASD-0110 TVS/MCC RM 652-2 F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3788","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0110,DMA-FIP-0006,"B1, DMA-ASD-0110 TVS/MCC RM 652-2 F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3788","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0111,DMA-FIP-0001,"B1, DMA-ASD-0111 CONC UNPAID - ASD F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2833","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-ASD-0111,DMA-FIP-0001,"B1, DMA-ASD-0111 CONC UNPAID - ASD F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2833","1","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-BGU-0001,DMA-FIP-0001,"B1, DMA-BGU-0001 FIRE CONTROL ROOM ",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2677","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-BGU-0002,DMA-FIP-0002,"B1, DMA-BGU-0002 WEST FIRE SUP ROOM MCP",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2983","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-BGU-0003,DMA-FIP-0003,"B1, DMA-BGU-0003 WEST FIRE SUP ROOM MCP",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3153","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-BGU-0004,DMA-FIP-0004,"B1, DMA-BGU-0004 FIRE SUP ROOM ",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3304","0","0",MTAZC,FDS,FULL,,,,,,,,,
DMA-BGU-0005,DMA-FIP-0005,"B2, DMA-BGU-0005 FIRE SUP ROOM MCP",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3428","0","0",MTAZC,FDS,FULL,,,,,,,,,
