"Asset ID","Parent Object","Device Description","Template ID","Element ID","Element Description","Alarm","Alarm Rationalised","Alarm Text","Alarm Priority","Alarm Cause","Alarm Consequence","Alarm Action","Alarm Type","Escalate Alarm","PLC Tag","DB Address","Starting Address","Base Offset Bytes","Base Offset Bits","WinCC OA System","subsystem","Test Script","Alarm Summary","Alarm Priority Verification","Alarm HMI Changes","Status Change","Event Log Check","Test Result","Tester","Date Time Tested","Test Comment"
AEN-ASD-0009,AEN-FIP-0001,"L2, AEN-ASD-0009, Entrance C/S - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2585","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0009,AEN-FIP-0001,"L2, AEN-ASD-0009, Entrance C/S - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2585","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0010,AEN-FIP-0001,"L2, AEN-ASD-0010, Entrance C/S - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2587","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0010,AEN-FIP-0001,"L2, AEN-ASD-0010, Entrance C/S - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2587","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0011,AEN-FIP-0006,"B2U, AEN-ASD-0011, EAST U/PLAT NTH - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3600","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0011,AEN-FIP-0006,"B2U, AEN-ASD-0011, EAST U/PLAT NTH - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3600","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0012,AEN-FIP-0006,"B2U, AEN-ASD-0012, EAST U/PLAT CTR - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3602","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0012,AEN-FIP-0006,"B2U, AEN-ASD-0012, EAST U/PLAT CTR - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3602","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0013,AEN-FIP-0006,"B2U, AEN-ASD-0013, WEST U/PLAT CTR - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3584","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0013,AEN-FIP-0006,"B2U, AEN-ASD-0013, WEST U/PLAT CTR - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3584","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0014,AEN-FIP-0004,"B1, AEN-ASD-0014, 103-2 Skylight 2 - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3278","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0014,AEN-FIP-0004,"B1, AEN-ASD-0014, 103-2 Skylight 2 - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3278","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0015,AEN-FIP-0002,"GF, AEN-ASD-0015, 706-1 TELCO - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2742","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0015,AEN-FIP-0002,"GF, AEN-ASD-0015, 706-1 TELCO - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2742","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0016,AEN-FIP-0007,"B2, AEN-ASD-0016, 601-2 OHLE East - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3728","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0016,AEN-FIP-0007,"B2, AEN-ASD-0016, 601-2 OHLE East - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3728","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0017,AEN-FIP-0006,"B2U, AEN-ASD-0017, WEST U/PLAT STH - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3586","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0017,AEN-FIP-0006,"B2U, AEN-ASD-0017, WEST U/PLAT STH - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3586","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0018,AEN-FIP-0004,"B1, AEN-ASD-0018, 103-2 Skylight 1 - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3276","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0018,AEN-FIP-0004,"B1, AEN-ASD-0018, 103-2 Skylight 1 - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3276","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0019,AEN-FIP-0004,"B1, AEN-ASD-0019, 103-2 Skylight 3 - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3173","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0019,AEN-FIP-0004,"B1, AEN-ASD-0019, 103-2 Skylight 3 - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3173","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0020,AEN-FIP-0006,"B2, AEN-ASD-0020, 601-1 OHLE West - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3612","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0020,AEN-FIP-0006,"B2, AEN-ASD-0020, 601-1 OHLE West - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3612","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0021,AEN-FIP-0006,"B2U, AEN-ASD-0021, WEST U/PLAT NTH - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3582","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0021,AEN-FIP-0006,"B2U, AEN-ASD-0021, WEST U/PLAT NTH - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3582","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0034,AEN-FIP-0005,"B1, AEN-ASD-0034, 611-2 TRAN ROOM B - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3369","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0034,AEN-FIP-0005,"B1, AEN-ASD-0034, 611-2 TRAN ROOM B - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3369","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0035,AEN-FIP-0002,"GF, AEN-ASD-0035, 610-1 HV SUB A - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2730","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0035,AEN-FIP-0002,"GF, AEN-ASD-0035, 610-1 HV SUB A - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2730","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0036,AEN-FIP-0002,"GF, AEN-ASD-0036, 610-2 HV SUB B - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2736","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0036,AEN-FIP-0002,"GF, AEN-ASD-0036, 610-2 HV SUB B - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2736","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0037,AEN-FIP-0003,"B1, AEN-ASD-0037, 602-2 TRAC SUB 2 - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2870","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0037,AEN-FIP-0003,"B1, AEN-ASD-0037, 602-2 TRAC SUB 2 - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2870","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0038,AEN-FIP-0003,"B1, AEN-ASD-0038, 640-1 UPS/BATT A - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2851","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0038,AEN-FIP-0003,"B1, AEN-ASD-0038, 640-1 UPS/BATT A - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2851","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0039,AEN-FIP-0003,"B1, AEN-ASD-0039, 640-2 UPS/BATT B - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2857","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0039,AEN-FIP-0003,"B1, AEN-ASD-0039, 640-2 UPS/BATT B - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2857","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0041,AEN-FIP-0003,"B1, AEN-ASD-0041, 704-1 CER - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2892","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0041,AEN-FIP-0003,"B1, AEN-ASD-0041, 704-1 CER - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2892","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0042,AEN-FIP-0003,"B1, AEN-ASD-0042, 501-1 SER - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2898","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0042,AEN-FIP-0003,"B1, AEN-ASD-0042, 501-1 SER - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2898","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0043,AEN-FIP-0003,"B1, AEN-ASD-0043, 705-1 STER - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2903","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0043,AEN-FIP-0003,"B1, AEN-ASD-0043, 705-1 STER - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2903","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0044,AEN-FIP-0005,"B1, AEN-ASD-0044, 611-1 TRAN Room A - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3364","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0044,AEN-FIP-0005,"B1, AEN-ASD-0044, 611-1 TRAN Room A - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3364","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0045,AEN-FIP-0005,"B1, AEN-ASD-0045, 652-2 TVS MCC RmB - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3373","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0045,AEN-FIP-0005,"B1, AEN-ASD-0045, 652-2 TVS MCC RmB - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3373","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0046,AEN-FIP-0005,"B1, AEN-ASD-0046, 640-3 UPS/BATT C - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3353","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0046,AEN-FIP-0005,"B1, AEN-ASD-0046, 640-3 UPS/BATT C - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3353","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0047,AEN-FIP-0005,"B1, AEN-ASD-0047, 640-4 UPS/BATT D - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3359","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0047,AEN-FIP-0005,"B1, AEN-ASD-0047, 640-4 UPS/BATT D - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3359","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0048,AEN-FIP-0006,"B2U, AEN-ASD-0048, CTR/W U/PLAT NTH - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3588","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0048,AEN-FIP-0006,"B2U, AEN-ASD-0048, CTR/W U/PLAT NTH - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3588","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0049,AEN-FIP-0006,"B2U, AEN-ASD-0049, CTR/W U/PLAT CTR - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3590","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0049,AEN-FIP-0006,"B2U, AEN-ASD-0049, CTR/W U/PLAT CTR - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3590","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0050,AEN-FIP-0006,"B2U, AEN-ASD-0050, CTR/W U/PLAT STH - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3592","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0050,AEN-FIP-0006,"B2U, AEN-ASD-0050, CTR/W U/PLAT STH - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3592","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0051,AEN-FIP-0006,"B2U, AEN-ASD-0051, CTR/E U/PLAT NTH - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3594","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0051,AEN-FIP-0006,"B2U, AEN-ASD-0051, CTR/E U/PLAT NTH - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3594","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0052,AEN-FIP-0006,"B2U, AEN-ASD-0052, CTR/E U/PLAT CTR - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3596","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0052,AEN-FIP-0006,"B2U, AEN-ASD-0052, CTR/E U/PLAT CTR - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3596","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0053,AEN-FIP-0006,"B2U, AEN-ASD-0053, CTR/E U/PLAT STH - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3598","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0053,AEN-FIP-0006,"B2U, AEN-ASD-0053, CTR/E U/PLAT STH - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3598","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0054,AEN-FIP-0006,"B2U, AEN-ASD-0054, EAST U/PLAT CTR - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3604","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0054,AEN-FIP-0006,"B2U, AEN-ASD-0054, EAST U/PLAT CTR - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3604","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0056,AEN-FIP-0003,"B1, AEN-ASD-0056, 602-3 TRAC SUB 3 - F1",FDS_DEVICE_ASD,.state.enumStatusF1,PLC enumeration for ASD Head 1 (F1),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2886","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-ASD-0056,AEN-FIP-0003,"B1, AEN-ASD-0056, 602-3 TRAC SUB 3 - F1",FDS_DEVICE_ASD,.state.enumStatusF2,PLC enumeration for ASD Head 2 (F2),false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2886","1","0",MTARD,FDS,FULL,,,,,,,,,
AEN-BGU-0001,AEN-FIP-0001,"GRD, AEN-BGU-0001 401-1 MFIP MCP",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2316","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-BGU-0002,AEN-FIP-0002,"GF, AEN-BGU-0002 409-5 STATION #32 MCP",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2811","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-BGU-0003,AEN-FIP-0003,"B1, AEN-BGU-0003 SIP MCP",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2913","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-BGU-0004,AEN-FIP-0004,"B1, AEN-BGU-0004 SIP MCP",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3192","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-BGU-0005,AEN-FIP-0005,"B1, AEN-BGU-0005 409-4 STATION #35 MCP",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3379","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-BGU-0006,AEN-FIP-0006,"B2, AEN-BGU-0006 SIP MCP",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3608","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-BGU-0007,AEN-FIP-0007,"B2, AEN-BGU-0007 SIP MCP",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"3731","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-BGU-0011,AEN-FIP-0001,"L1, AEN-BGU-0011, 201-1 EMERGENCY CALL",FDS_DEVICE,.state.enumStatus,PLC enumeration for different PLC statuses,false,,N/A,3,N/A,N/A,N/A,,,N/A,,"2213","0","0",MTARD,FDS,FULL,,,,,,,,,
AEN-C-01-EVAC,,EWIS device for Arden,FDS_EWIS_EVAC,.alarm.fault,Fault,true,,EWIS fault,2,There are multiple causes for this alarm.,EWIS system may not work during a station evacuation.,"URGENT - Raise a fault with the Fault Centre (9619 2999, prompt number 2) and ensure alarm description is included.",Facility Operations Alarms,,N/A,,"0","24","0",MTARD,FDS,FULL,,,,,,,,,
